,type,date,price,amount,commission,value,profit
253,sell,2023-12-19 10:00:00,43004.06,0.18285193431387392,7.863375554349893,7863.375554349893,-10.869461354470406
254,buy,2023-12-19 11:30:00,43114.61,0.18201850061073838,7.855512178795544,7847.656666616747,
255,sell,2023-12-19 12:30:00,42921.1,0.18201850061073838,7.812434266563562,7812.434266563562,-43.034834319747915
256,buy,2023-12-22 01:00:00,43924.73,0.17750404408779977,7.804621832296999,7796.817210464702,
257,sell,2023-12-22 02:15:00,43919.62,0.17750404408779977,7.795910164799413,7795.910164799413,-8.702955830088174
258,buy,2023-12-23 22:00:00,43745.86,0.17785285602751846,7.788114254634614,7780.326140379979,
259,sell,2023-12-23 23:45:00,43702.16,0.17785285602751846,7.772553970571577,7772.553970571577,-15.544723778973616
260,buy,2023-12-25 22:00:00,43620.25,0.1778306322220621,7.764781416601006,7757.016635184405,
261,sell,2023-12-26 00:00:00,43544.98,0.1778306322220621,7.74363132349705,7743.63132349705,-21.128943010851096
262,buy,2023-12-27 01:45:00,42457.98,0.1820188290748024,7.735887692173554,7728.151804481379,
263,sell,2023-12-27 02:30:00,42270.0,0.1820188290748024,7.693935904991898,7693.935904991898,-41.90983539447384
264,buy,2023-12-27 14:00:00,42964.01,0.17872064844780128,7.686241969086906,7678.555727117819,
265,sell,2023-12-27 22:00:00,43624.01,0.17872064844780128,7.796511355093368,7796.5113550933675,110.15911662045548
266,buy,2023-12-28 00:00:00,43438.01,0.17912713148909296,7.788714843738274,7780.926128894535,
267,sell,2023-12-28 02:00:00,43370.32,0.17912713148909296,7.768801013364039,7768.801013364038,-19.89391654386116
268,buy,2024-01-02 07:00:00,45339.3,0.1710055333924062,7.761032212350674,7753.271180138323,
269,sell,2024-01-02 09:15:00,45831.12,0.1710055333924062,7.837375121571377,7837.375121571376,76.2665663114818
270,buy,2024-01-03 05:00:00,45229.99,0.17293190223352592,7.829537746449805,7821.708208703355,
271,sell,2024-01-03 07:30:00,45150.27,0.17293190223352592,7.807922077457298,7807.922077457298,-21.594053323514185
272,buy,2024-01-08 15:30:00,44982.63,0.17322940079814056,7.800114155379841,7792.314041224461,
273,sell,2024-01-08 18:30:00,46917.77,0.17322940079814056,8.127537183884975,8127.537183884974,327.0956054766287
274,buy,2024-01-08 23:15:00,46963.69,0.17271407415078305,8.11940964670109,8111.290237054389,
275,sell,2024-01-09 00:30:00,46670.0,0.17271407415078305,8.060565840617045,8060.565840617045,-58.78496227796092
276,buy,2024-01-09 07:15:00,46908.34,0.1714930174357407,8.05250527477643,8044.452769501652,
277,sell,2024-01-09 08:30:00,46678.0,0.1714930174357407,8.004951067865504,8004.951067865504,-47.50665270401342
278,buy,2024-01-10 21:00:00,46015.03,0.17361608089097935,7.996946116797639,7988.949170680841,
279,sell,2024-01-11 00:15:00,46376.99,0.17361608089097935,8.051791247320141,8051.79124732014,54.79028539197859
280,buy,2024-01-14 14:00:00,42981.5,0.18695707959509897,8.04373945607282,8035.695716616747,
281,sell,2024-01-14 14:45:00,42811.99,0.18695707959509897,8.00400462205458,8004.004622054581,-39.69509918422018
282,buy,2024-01-15 08:30:00,42704.77,0.18705181217028202,7.996000617432526,7988.004616815094,
283,sell,2024-01-15 10:45:00,42565.26,0.18705181217028202,7.961909018499219,7961.909018499219,-34.057507334374286
284,buy,2024-01-15 12:00:00,42689.42,0.1861349524629578,7.953947109480721,7945.99316237124,
285,sell,2024-01-15 14:00:00,42626.46,0.1861349524629578,7.934274105764173,7934.274105764172,-19.65333071283183
286,buy,2024-01-16 08:15:00,42798.44,0.18501640461256882,7.926339831658408,7918.413491826751,
287,sell,2024-01-16 10:15:00,42868.0,0.18501640461256882,7.931283232931601,7931.283232931601,4.9384578719182555
288,buy,2024-01-16 20:00:00,43236.0,0.18307495137730065,7.923351949698669,7915.428597748971,
289,sell,2024-01-16 22:45:00,43206.0,0.18307495137730065,7.909936349207652,7909.936349207652,-13.402184890526673
290,buy,2024-01-18 00:00:00,42709.05,0.18483493279399998,7.9020264128584445,7894.1243864455855,
291,sell,2024-01-18 01:30:00,42512.38,0.18483493279399998,7.857772900212988,7857.772900212988,-44.20925913280998
292,buy,2024-01-20 05:15:00,41633.92,0.18835759909673322,7.849915127312776,7842.065212185463,
293,sell,2024-01-20 08:00:00,41641.1,0.18835759909673322,7.843417619746978,7843.417619746978,-6.491010058232378
294,buy,2024-01-21 08:30:00,41674.0,0.18783266852054287,7.835574202127231,7827.738627925103,
295,sell,2024-01-21 10:15:00,41797.78,0.18783266852054287,7.850988555634577,7850.988555634576,15.398939153838
296,buy,2024-01-21 14:15:00,41778.0,0.18754594354712678,7.843137567078942,7835.294429511862,
297,sell,2024-01-21 15:30:00,41626.36,0.18754594354712678,7.806854962632377,7806.854962632377,-36.246321842118576
298,buy,2024-01-23 06:00:00,40021.56,0.19467629596552646,7.799048107669744,7791.249059562075,
299,sell,2024-01-23 07:00:00,39938.85,0.19467629596552646,7.775147383122767,7775.147383122767,-23.87682382243129
300,buy,2024-01-25 03:15:00,40064.0,0.1936802332144545,7.767372235739644,7759.604863503904,
301,sell,2024-01-25 05:00:00,39836.15,0.1936802332144545,7.715474822365992,7715.474822365992,-51.845515960279165
302,buy,2024-01-27 19:00:00,41848.08,0.18400011633021354,7.707759347543626,7700.051588196083,
303,sell,2024-01-27 20:45:00,42059.93,0.18400011633021354,7.739032012840639,7739.032012840638,31.24139263171483
